ifs,code,country,imf_region,imf_income,year,FD,FI,FM,FID,FIA,FIE,FMD,FMA,FME
156,CAN,Canada,Western Hemisphere,AM,1997,0.73,0.86,0.57,0.87,0.76,0.72,0.74,0.53,0.40
156,CAN,Canada,Western Hemisphere,AM,1996,0.67,0.84,0.47,0.82,0.75,0.74,0.65,0.37,0.36
156,CAN,Canada,Western Hemisphere,AM,1995,0.63,0.80,0.43,0.77,0.73,0.71,0.58,0.34,0.33
156,CAN,Canada,Western Hemisphere,AM,1994,0.61,0.80,0.39,0.76,0.73,0.72,0.54,0.29,0.32
156,CAN,Canada,Western Hemisphere,AM,1993,0.59,0.79,0.37,0.76,0.71,0.68,0.51,0.31,0.27
156,CAN,Canada,Western Hemisphere,AM,1992,0.51,0.76,0.25,0.70,0.71,0.67,0.36,0.18,0.20
156,CAN,Canada,Western Hemisphere,AM,1991,0.51,0.75,0.25,0.65,0.70,0.71,0.36,0.18,0.17
156,CAN,Canada,Western Hemisphere,AM,1990,0.48,0.71,0.23,0.60,0.67,0.69,0.34,0.16,0.18
156,CAN,Canada,Western Hemisphere,AM,1989,0.51,0.70,0.29,0.58,0.67,0.69,0.42,0.24,0.20
156,CAN,Canada,Western Hemisphere,AM,1988,0.49,0.69,0.28,0.55,0.67,0.69,0.39,0.26,0.18
156,CAN,Canada,Western Hemisphere,AM,1987,0.52,0.69,0.33,0.54,0.67,0.71,0.44,0.24,0.27
156,CAN,Canada,Western Hemisphere,AM,1986,0.50,0.68,0.30,0.51,0.68,0.73,0.40,0.26,0.20
156,CAN,Canada,Western Hemisphere,AM,1985,0.46,0.67,0.24,0.45,0.68,0.75,0.33,0.21,0.16
156,CAN,Canada,Western Hemisphere,AM,1984,0.42,0.64,0.19,0.41,0.65,0.74,0.28,0.16,0.12
156,CAN,Canada,Western Hemisphere,AM,1983,0.40,0.59,0.19,0.40,0.57,0.71,0.30,0.12,0.13
156,CAN,Canada,Western Hemisphere,AM,1982,0.41,0.63,0.19,0.40,0.63,0.75,0.25,0.19,0.10
156,CAN,Canada,Western Hemisphere,AM,1981,0.42,0.60,0.23,0.41,0.58,0.73,0.37,0.18,0.11
156,CAN,Canada,Western Hemisphere,AM,1980,0.41,0.61,0.20,0.36,0.62,0.76,0.36,0.09,0.11
146,CHE,Switzerland,Europe,AM,2018,0.96,0.97,0.91,0.98,0.90,0.75,0.99,0.93,0.78
146,CHE,Switzerland,Europe,AM,2017,0.95,0.97,0.89,0.98,0.91,0.75,0.99,0.99,0.66
146,CHE,Switzerland,Europe,AM,2016,0.96,0.98,0.91,0.99,0.93,0.74,0.99,0.99,0.73
146,CHE,Switzerland,Europe,AM,2015,0.98,1.00,0.92,1.00,0.95,0.76,0.99,0.99,0.75
146,CHE,Switzerland,Europe,AM,2014,0.95,0.99,0.87,1.00,0.94,0.75,0.99,0.99,0.59
146,CHE,Switzerland,Europe,AM,2013,0.95,1.00,0.85,1.00,0.95,0.77,0.99,0.99,0.54
146,CHE,Switzerland,Europe,AM,2012,0.93,0.96,0.86,1.00,0.95,0.63,0.99,0.99,0.57
146,CHE,Switzerland,Europe,AM,2011,0.97,0.96,0.96,0.97,0.95,0.65,0.99,0.94,0.91
146,CHE,Switzerland,Europe,AM,2010,0.95,0.94,0.93,1.00,0.94,0.59,0.99,0.92,0.85
146,CHE,Switzerland,Europe,AM,2009,0.97,0.95,0.95,0.93,0.93,0.73,0.99,0.96,0.87
146,CHE,Switzerland,Europe,AM,2008,0.98,0.94,0.99,0.88,0.93,0.75,0.99,0.96,1.00
146,CHE,Switzerland,Europe,AM,2007,1.00,0.98,0.98,0.96,0.92,0.78,0.99,0.94,1.00
146,CHE,Switzerland,Europe,AM,2006,0.82,0.98,0.63,0.97,0.91,0.78,0.81,0.96,0.08
146,CHE,Switzerland,Europe,AM,2005,0.80,0.95,0.63,0.91,0.90,0.77,0.79,0.98,0.07
146,CHE,Switzerland,Europe,AM,2004,0.79,0.93,0.62,0.89,0.90,0.76,0.78,0.98,0.06
146,CHE,Switzerland,Europe,AM,2003,0.95,0.94,0.92,0.90,0.92,0.76,0.99,0.99,0.74
146,CHE,Switzerland,Europe,AM,2002,0.97,0.92,0.98,0.91,0.88,0.71,0.99,0.97,0.96
146,CHE,Switzerland,Europe,AM,2001,0.99,0.94,1.00,0.91,0.91,0.75,0.98,1.00,1.00
146,CHE,Switzerland,Europe,AM,2000,0.98,0.95,0.98,0.93,0.90,0.77,0.97,1.00,0.96
146,CHE,Switzerland,Europe,AM,1999,0.97,0.97,0.93,0.93,0.93,0.77,0.94,1.00,0.82
146,CHE,Switzerland,Europe,AM,1998,0.99,0.97,0.97,0.93,0.94,0.79,0.91,1.00,1.00
146,CHE,Switzerland,Europe,AM,1997,0.97,0.95,0.96,0.92,0.90,0.76,0.91,0.96,1.00
146,CHE,Switzerland,Europe,AM,1996,0.90,0.87,0.89,0.82,0.83,0.72,0.83,0.84,1.00
146,CHE,Switzerland,Europe,AM,1995,0.87,0.86,0.86,0.81,0.81,0.72,0.81,0.80,0.96
146,CHE,Switzerland,Europe,AM,1994,0.85,0.83,0.85,0.78,0.77,0.73,0.76,0.78,1.00
146,CHE,Switzerland,Europe,AM,1993,0.83,0.85,0.78,0.77,0.79,0.78,0.75,0.75,0.83
146,CHE,Switzerland,Europe,AM,1992,0.70,0.83,0.55,0.75,0.81,0.73,0.49,0.70,0.45
146,CHE,Switzerland,Europe,AM,1991,0.72,0.85,0.56,0.74,0.80,0.79,0.51,0.71,0.46
146,CHE,Switzerland,Europe,AM,1990,0.82,0.85,0.76,0.73,0.81,0.80,0.60,0.69,1.00
146,CHE,Switzerland,Europe,AM,1989,0.85,0.85,0.83,0.73,0.81,0.80,0.73,0.75,1.00
146,CHE,Switzerland,Europe,AM,1988,0.83,0.84,0.79,0.72,0.80,0.80,0.65,0.72,1.00
146,CHE,Switzerland,Europe,AM,1987,0.83,0.82,0.80,0.71,0.78,0.78,0.67,0.75,1.00
146,CHE,Switzerland,Europe,AM,1986,0.85,0.83,0.84,0.70,0.81,0.80,0.74,0.77,1.00
146,CHE,Switzerland,Europe,AM,1985,0.84,0.83,0.83,0.69,0.80,0.80,0.71,0.77,1.00
146,CHE,Switzerland,Europe,AM,1984,0.80,0.82,0.76,0.68,0.79,0.81,0.56,0.74,1.00
146,CHE,Switzerland,Europe,AM,1983,0.73,0.81,0.62,0.67,0.78,0.80,0.56,0.30,1.00
146,CHE,Switzerland,Europe,AM,1982,0.70,0.79,0.58,0.65,0.77,0.79,0.50,0.25,1.00
146,CHE,Switzerland,Europe,AM,1981,0.65,0.71,0.56,0.56,0.66,0.77,0.50,0.19,1.00
146,CHE,Switzerland,Europe,AM,1980,0.64,0.70,0.56,0.55,0.65,0.77,0.50,0.18,1.00
228,CHL,Chile,Western Hemisphere,EM,2018,0.49,0.60,0.36,0.64,0.38,0.67,0.45,0.41,0.21
228,CHL,Chile,Western Hemisphere,EM,2017,0.50,0.61,0.38,0.64,0.40,0.67,0.52,0.42,0.15
228,CHL,Chile,Western Hemisphere,EM,2016,0.46,0.58,0.32,0.65,0.42,0.53,0.46,0.35,0.13
228,CHL,Chile,Western Hemisphere,EM,2015,0.46,0.57,0.33,0.64,0.44,0.49,0.43,0.41,0.12
228,CHL,Chile,Western Hemisphere,EM,2014,0.49,0.61,0.36,0.62,0.45,0.63,0.45,0.46,0.14
228,CHL,Chile,Western Hemisphere,EM,2013,0.51,0.59,0.40,0.60,0.48,0.56,0.45,0.54,0.19
228,CHL,Chile,Western Hemisphere,EM,2012,0.49,0.58,0.38,0.59,0.50,0.50,0.46,0.49,0.18
228,CHL,Chile,Western Hemisphere,EM,2011,0.52,0.63,0.39,0.57,0.49,0.72,0.46,0.46,0.23
228,CHL,Chile,Western Hemisphere,EM,2010,0.51,0.61,0.38,0.57,0.48,0.68,0.48,0.42,0.20
228,CHL,Chile,Western Hemisphere,EM,2009,0.52,0.61,0.42,0.58,0.46,0.68,0.48,0.55,0.19
228,CHL,Chile,Western Hemisphere,EM,2008,0.51,0.63,0.38,0.57,0.45,0.80,0.37,0.49,0.26
228,CHL,Chile,Western Hemisphere,EM,2007,0.52,0.60,0.43,0.55,0.42,0.74,0.49,0.53,0.25
228,CHL,Chile,Western Hemisphere,EM,2006,0.48,0.57,0.38,0.52,0.39,0.73,0.46,0.46,0.19
228,CHL,Chile,Western Hemisphere,EM,2005,0.49,0.56,0.41,0.53,0.35,0.72,0.48,0.54,0.18
228,CHL,Chile,Western Hemisphere,EM,2004,0.47,0.55,0.37,0.54,0.32,0.73,0.48,0.48,0.13
228,CHL,Chile,Western Hemisphere,EM,2003,0.46,0.54,0.36,0.54,0.32,0.68,0.48,0.47,0.10
228,CHL,Chile,Western Hemisphere,EM,2002,0.41,0.53,0.26,0.54,0.29,0.70,0.37,0.33,0.06
228,CHL,Chile,Western Hemisphere,EM,2001,0.40,0.52,0.27,0.53,0.28,0.70,0.38,0.31,0.09
228,CHL,Chile,Western Hemisphere,EM,2000,0.40,0.51,0.27,0.51,0.27,0.69,0.37,0.28,0.11
228,CHL,Chile,Western Hemisphere,EM,1999,0.39,0.49,0.28,0.48,0.26,0.68,0.38,0.32,0.11
228,CHL,Chile,Western Hemisphere,EM,1998,0.35,0.46,0.24,0.44,0.23,0.68,0.28,0.32,0.10
228,CHL,Chile,Western Hemisphere,EM,1997,0.38,0.47,0.27,0.43,0.24,0.71,0.32,0.34,0.12
228,CHL,Chile,Western Hemisphere,EM,1996,0.34,0.47,0.20,0.42,0.23,0.72,0.27,0.30,0.02
228,CHL,Chile,Western Hemisphere,EM,1995,0.37,0.46,0.27,0.40,0.21,0.75,0.33,0.29,0.18
228,CHL,Chile,Western Hemisphere,EM,1994,0.35,0.46,0.24,0.41,0.19,0.76,0.33,0.27,0.09
228,CHL,Chile,Western Hemisphere,EM,1993,0.33,0.45,0.20,0.41,0.19,0.75,0.27,0.24,0.07
228,CHL,Chile,Western Hemisphere,EM,1992,0.31,0.44,0.17,0.40,0.18,0.75,0.21,0.20,0.07
228,CHL,Chile,Western Hemisphere,EM,1991,0.32,0.45,0.18,0.40,0.19,0.76,0.23,0.22,0.08
228,CHL,Chile,Western Hemisphere,EM,1990,0.29,0.38,0.18,0.39,0.14,0.60,0.23,0.22,0.08
228,CHL,Chile,Western Hemisphere,EM,1989,0.29,0.39,0.19,0.38,0.14,0.62,0.24,0.23,0.08
228,CHL,Chile,Western Hemisphere,EM,1988,0.35,0.44,0.24,0.39,0.17,0.76,0.31,0.30,0.10
228,CHL,Chile,Western Hemisphere,EM,1987,0.35,0.41,0.28,0.40,0.15,0.66,0.33,0.36,0.13
228,CHL,Chile,Western Hemisphere,EM,1986,0.34,0.40,0.26,0.39,0.15,0.66,0.32,0.33,0.11
228,CHL,Chile,Western Hemisphere,EM,1985,0.32,0.37,0.26,0.36,0.13,0.62,0.32,0.33,0.11
228,CHL,Chile,Western Hemisphere,EM,1984,0.29,0.38,0.18,0.37,0.13,0.62,0.24,0.23,0.08
228,CHL,Chile,Western Hemisphere,EM,1983,0.28,0.35,0.20,0.34,0.12,0.58,0.25,0.24,0.08
228,CHL,Chile,Western Hemisphere,EM,1982,0.28,0.38,0.17,0.39,0.13,0.62,0.22,0.21,0.07
228,CHL,Chile,Western Hemisphere,EM,1981,0.22,0.30,0.14,0.29,0.10,0.50,0.17,0.17,0.06
228,CHL,Chile,Western Hemisphere,EM,1980,0.22,0.25,0.18,0.25,0.08,0.42,0.23,0.22,0.08
924,CHN,China,Asia and Pacific,EM,2018,0.65,0.63,0.64,0.48,0.54,0.79,0.60,0.31,1.00
924,CHN,China,Asia and Pacific,EM,2017,0.64,0.62,0.64,0.48,0.48,0.81,0.69,0.20,1.00
924,CHN,China,Asia and Pacific,EM,2016,0.65,0.60,0.67,0.45,0.47,0.80,0.67,0.32,1.00
924,CHN,China,Asia and Pacific,EM,2015,0.63,0.59,0.65,0.44,0.45,0.81,0.68,0.27,1.00
924,CHN,China,Asia and Pacific,EM,2014,0.60,0.53,0.64,0.40,0.34,0.82,0.63,0.30,1.00
924,CHN,China,Asia and Pacific,EM,2013,0.57,0.51,0.60,0.38,0.30,0.83,0.57,0.24,1.00
924,CHN,China,Asia and Pacific,EM,2012,0.55,0.49,0.60,0.38,0.26,0.82,0.53,0.26,1.00
924,CHN,China,Asia and Pacific,EM,2011,0.54,0.47,0.58,0.37,0.21,0.83,0.53,0.22,1.00
924,CHN,China,Asia and Pacific,EM,2010,0.54,0.47,0.59,0.41,0.17,0.83,0.57,0.19,1.00
924,CHN,China,Asia and Pacific,EM,2009,0.53,0.45,0.60,0.40,0.14,0.83,0.57,0.22,1.00
924,CHN,China,Asia and Pacific,EM,2008,0.50,0.41,0.57,0.34,0.11,0.82,0.46,0.24,1.00
924,CHN,China,Asia and Pacific,EM,2007,0.53,0.41,0.63,0.37,0.08,0.81,0.62,0.25,1.00
924,CHN,China,Asia and Pacific,EM,2006,0.48,0.40,0.54,0.37,0.07,0.81,0.36,0.28,1.00
924,CHN,China,Asia and Pacific,EM,2005,0.43,0.41,0.44,0.37,0.07,0.81,0.19,0.18,1.00
924,CHN,China,Asia and Pacific,EM,2004,0.44,0.41,0.45,0.39,0.06,0.81,0.23,0.15,1.00
924,CHN,China,Asia and Pacific,EM,2003,0.41,0.39,0.42,0.35,0.06,0.79,0.22,0.15,0.90
924,CHN,China,Asia and Pacific,EM,2002,0.39,0.39,0.37,0.37,0.06,0.77,0.20,0.11,0.83
924,CHN,China,Asia and Pacific,EM,2001,0.36,0.37,0.34,0.32,0.05,0.76,0.18,0.10,0.76
924,CHN,China,Asia and Pacific,EM,2000,0.38,0.36,0.38,0.31,0.05,0.77,0.20,0.11,0.86
924,CHN,China,Asia and Pacific,EM,1999,0.40,0.36,0.43,0.31,0.05,0.77,0.23,0.13,0.96
924,CHN,China,Asia and Pacific,EM,1998,0.41,0.36,0.45,0.29,0.05,0.76,0.25,0.14,1.00
924,CHN,China,Asia and Pacific,EM,1997,0.41,0.35,0.46,0.28,0.05,0.77,0.25,0.14,1.00
924,CHN,China,Asia and Pacific,EM,1996,0.39,0.33,0.42,0.24,0.04,0.77,0.22,0.13,0.96
924,CHN,China,Asia and Pacific,EM,1995,0.36,0.33,0.37,0.23,0.04,0.78,0.19,0.11,0.83
924,CHN,China,Asia and Pacific,EM,1994,0.38,0.32,0.41,0.23,0.04,0.75,0.22,0.12,0.93
924,CHN,China,Asia and Pacific,EM,1993,0.38,0.34,0.41,0.25,0.05,0.77,0.22,0.12,0.93
924,CHN,China,Asia and Pacific,EM,1992,0.28,0.34,0.22,0.22,0.05,0.82,0.11,0.06,0.48
924,CHN,China,Asia and Pacific,EM,1991,0.27,0.31,0.22,0.23,0.05,0.70,0.11,0.06,0.48
924,CHN,China,Asia and Pacific,EM,1990,0.28,0.31,0.23,0.22,0.05,0.72,0.12,0.07,0.51
924,CHN,China,Asia and Pacific,EM,1989,0.26,0.34,0.17,0.20,0.06,0.85,0.09,0.05,0.39
924,CHN,China,Asia and Pacific,EM,1988,0.27,0.34,0.19,0.19,0.06,0.85,0.10,0.06,0.42
924,CHN,China,Asia and Pacific,EM,1987,0.31,0.34,0.26,0.20,0.06,0.84,0.14,0.08,0.59
924,CHN,China,Asia and Pacific,EM,1986,0.31,0.34,0.26,0.20,0.06,0.84,0.14,0.08,0.58
924,CHN,China,Asia and Pacific,EM,1985,0.29,0.33,0.24,0.17,0.05,0.84,0.13,0.07,0.55
924,CHN,China,Asia and Pacific,EM,1984,0.29,0.33,0.24,0.17,0.05,0.83,0.13,0.07,0.55
924,CHN,China,Asia and Pacific,EM,1983,0.29,0.33,0.24,0.17,0.05,0.83,0.13,0.07,0.55
924,CHN,China,Asia and Pacific,EM,1982,0.29,0.33,0.24,0.17,0.05,0.83,0.13,0.07,0.55
924,CHN,China,Asia and Pacific,EM,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
924,CHN,China,Asia and Pacific,EM,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2018,0.15,0.24,0.06,0.09,0.09,0.58,0.17,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2017,0.16,0.23,0.09,0.09,0.09,0.54,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2016,0.16,0.23,0.09,0.09,0.09,0.54,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2015,0.16,0.22,0.09,0.09,0.09,0.52,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2014,0.15,0.21,0.09,0.08,0.08,0.51,0.23,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2013,0.15,0.20,0.09,0.09,0.08,0.47,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2012,0.14,0.19,0.09,0.08,0.07,0.45,0.23,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2011,0.13,0.17,0.09,0.08,0.07,0.38,0.23,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2010,0.15,0.20,0.09,0.08,0.07,0.48,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2009,0.14,0.18,0.09,0.08,0.04,0.45,0.23,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2008,0.14,0.18,0.09,0.08,0.04,0.46,0.23,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2007,0.13,0.17,0.09,0.08,0.03,0.45,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2006,0.12,0.17,0.08,0.08,0.02,0.45,0.20,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2005,0.11,0.15,0.07,0.07,0.02,0.39,0.19,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2004,0.12,0.16,0.07,0.07,0.02,0.42,0.19,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2003,0.11,0.13,0.08,0.06,0.02,0.35,0.21,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2002,0.11,0.15,0.07,0.07,0.02,0.40,0.18,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2001,0.13,0.16,0.08,0.07,0.02,0.45,0.22,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,2000,0.13,0.17,0.09,0.07,0.02,0.46,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1999,0.14,0.18,0.09,0.07,0.02,0.51,0.23,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1998,0.13,0.16,0.09,0.07,0.02,0.42,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1997,0.14,0.19,0.09,0.07,0.02,0.53,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1996,0.15,0.20,0.09,0.08,0.02,0.55,0.24,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1995,0.13,0.17,0.09,0.08,0.02,0.46,0.25,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1994,0.14,0.19,0.09,0.08,0.02,0.52,0.25,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1993,0.14,0.18,0.09,0.10,0.02,0.47,0.25,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1992,0.16,0.22,0.10,0.11,0.02,0.60,0.25,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1991,0.17,0.24,0.10,0.12,0.03,0.62,0.26,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1990,0.17,0.24,0.10,0.13,0.03,0.62,0.26,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1989,0.17,0.24,0.10,0.12,0.03,0.62,0.26,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1988,0.17,0.24,0.10,0.13,0.03,0.63,0.26,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1987,0.18,0.24,0.10,0.13,0.03,0.63,0.26,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1986,0.17,0.23,0.10,0.12,0.02,0.61,0.25,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1985,0.17,0.23,0.10,0.12,0.02,0.62,0.25,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1984,0.17,0.24,0.10,0.13,0.03,0.63,0.26,0.01,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1983,0.18,0.26,0.10,0.15,0.03,0.65,0.26,0.02,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1982,0.18,0.25,0.10,0.14,0.03,0.65,0.26,0.02,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1981,0.18,0.26,0.10,0.15,0.03,0.65,0.26,0.02,0.00
662,CIV,Cote d'Ivoire,Africa,LIC,1980,0.18,0.25,0.10,0.14,0.03,0.65,0.26,0.02,0.00
622,CMR,Cameroon,Africa,LIC,2018,0.13,0.24,0.00,0.07,0.05,0.69,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2017,0.11,0.21,0.00,0.07,0.04,0.58,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2016,0.10,0.20,0.00,0.07,0.04,0.54,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2015,0.10,0.19,0.00,0.06,0.04,0.53,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2014,0.09,0.18,0.00,0.06,0.04,0.49,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2013,0.11,0.21,0.00,0.06,0.04,0.60,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2012,0.10,0.18,0.00,0.06,0.03,0.51,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2011,0.10,0.18,0.00,0.06,0.03,0.52,0.01,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2010,0.09,0.18,0.00,0.06,0.03,0.52,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2009,0.09,0.18,0.00,0.05,0.02,0.54,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2008,0.10,0.19,0.00,0.05,0.02,0.58,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2007,0.10,0.19,0.00,0.05,0.02,0.56,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2006,0.09,0.18,0.00,0.05,0.02,0.53,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2005,0.09,0.17,0.00,0.05,0.01,0.51,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2004,0.08,0.16,0.00,0.05,0.01,0.47,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2003,0.08,0.15,0.00,0.05,0.01,0.44,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2002,0.09,0.18,0.00,0.05,0.01,0.54,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2001,0.09,0.17,0.00,0.05,0.01,0.52,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,2000,0.08,0.16,0.00,0.04,0.01,0.50,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1999,0.07,0.13,0.00,0.04,0.01,0.40,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1998,0.07,0.14,0.00,0.04,0.01,0.44,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1997,0.09,0.17,0.00,0.04,0.01,0.52,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1996,0.09,0.17,0.00,0.05,0.01,0.51,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1995,0.08,0.15,0.00,0.05,0.01,0.42,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1994,0.07,0.13,0.00,0.06,0.01,0.36,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1993,0.06,0.13,0.00,0.06,0.01,0.35,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1992,0.07,0.14,0.00,0.06,0.01,0.40,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1991,0.08,0.15,0.00,0.09,0.01,0.38,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1990,0.07,0.14,0.00,0.09,0.01,0.37,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1989,0.07,0.14,0.00,0.08,0.01,0.35,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1988,0.07,0.13,0.00,0.08,0.01,0.34,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1987,0.07,0.14,0.00,0.08,0.01,0.37,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1986,0.07,0.13,0.00,0.08,0.01,0.34,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1985,0.06,0.12,0.00,0.07,0.01,0.32,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1984,0.07,0.14,0.00,0.08,0.01,0.36,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1983,0.09,0.17,0.00,0.10,0.01,0.45,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1982,0.09,0.17,0.00,0.10,0.01,0.45,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1981,0.09,0.17,0.00,0.10,0.01,0.45,0.00,0.00,0.00
622,CMR,Cameroon,Africa,LIC,1980,0.08,0.17,0.00,0.10,0.01,0.43,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2018,0.07,0.15,0.00,0.02,0.02,0.46,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2017,0.05,0.10,0.00,0.02,0.02,0.30,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2016,0.05,0.09,0.00,0.02,0.02,0.26,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2015,0.05,0.10,0.00,0.02,0.02,0.28,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2014,0.05,0.10,0.00,0.02,0.01,0.29,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2013,0.04,0.08,0.00,0.02,0.01,0.23,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2012,0.04,0.08,0.00,0.02,0.01,0.22,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2011,0.04,0.08,0.00,0.02,0.01,0.23,0.00,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2010,0.04,0.07,0.00,0.02,0.01,0.20,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2009,0.04,0.08,0.00,0.02,0.01,0.23,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2008,0.04,0.08,0.00,0.02,0.01,0.25,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2007,0.05,0.09,0.00,0.01,0.01,0.29,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2006,0.06,0.11,0.00,0.01,0.01,0.37,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2005,0.05,0.10,0.00,0.01,0.01,0.34,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2004,0.04,0.08,0.00,0.01,0.01,0.26,0.01,0.00,0.00
636,COD,"Congo, Dem. Rep.",Africa,LIC,2003,0.04,0.08,0.00,0.01,0.00,0.26,0.00,0.00,0.00
